epoch,train,valid,test,best_train,best_valid,best_test
1,0.6766426758282745,0.67894047498703,0.6665076613426208,"(0.6766426758282745, 1)","(0.67894047498703, 1)","(0.6665076613426208, 1)"
2,0.676634840976258,0.6789893507957458,0.666486918926239,"(0.676634840976258, 2)","(0.67894047498703, 1)","(0.666486918926239, 2)"
3,0.676632306542814,0.678895890712738,0.6664668321609497,"(0.676632306542814, 3)","(0.678895890712738, 3)","(0.6664668321609497, 3)"
4,0.6766307551739952,0.6789241433143616,0.6665056943893433,"(0.6766307551739952, 4)","(0.678895890712738, 3)","(0.6664668321609497, 3)"
5,0.6766424698214377,0.6789466738700867,0.6664968132972717,"(0.6766307551739952, 4)","(0.678895890712738, 3)","(0.6664668321609497, 3)"
6,0.6766278356451043,0.6788486838340759,0.6664941310882568,"(0.6766278356451043, 6)","(0.6788486838340759, 6)","(0.6664668321609497, 3)"
7,0.6766493139179072,0.6789124011993408,0.6664952635765076,"(0.6766278356451043, 6)","(0.6788486838340759, 6)","(0.6664668321609497, 3)"
8,0.676646748171424,0.6789194941520691,0.6664729118347168,"(0.6766278356451043, 6)","(0.6788486838340759, 6)","(0.6664668321609497, 3)"
9,0.676645542894091,0.6789377331733704,0.6665014028549194,"(0.6766278356451043, 6)","(0.6788486838340759, 6)","(0.6664668321609497, 3)"
10,0.6766479487792687,0.6789364814758301,0.6664859056472778,"(0.6766278356451043, 6)","(0.6788486838340759, 6)","(0.6664668321609497, 3)"
